review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
20b37cf03df493a53443f4e2d59f4788,364ea3582bbe134bec58a6e192aa6390,5,,,2018-07-01,2018-07-01 14:26:45
4eb6ecb86569d963543e415d4c6c4718,346c7fbe1745d3fc2a5012e93d121652,4,,Foi Boa a compra recomendo,2018-07-13,2018-07-16 17:15:30
6c1e9f8003dfef017c109cc4a06d366e,7877dbdb45b5fe2dcaa08551f96048a3,5,,,2018-07-28,2018-07-30 11:45:51
2d55d27ca66d810201a1f4e5b26a5da8,8a16ff3cd34e92ae56b0bdcb66dc56e3,5,,,2018-07-21,2018-07-24 09:06:41
fb837deb43044179a59c4f70b62d331e,05ddf4cc62efcc6f34b8c693eaa2db01,5,,,2018-07-10,2018-07-10 22:28:34
b06f6882b1c0bc82ddf057b58b86fe50,2daee070f2042c8b7a8e9fdde778a31a,5,Muito bom ,"Ótimo, excelente produto recomendo a todos ",2018-07-12,2018-07-13 10:49:12
5e255ba3be092d60c525d93b898a60cb,bbbc78f0d6afd4eb216b5760d0502070,5,,,2018-07-12,2018-07-13 23:21:52
f425c943b7fe3d6e92476790215fab77,e995d882ff7b28ef28cd7e87737fccec,5,Bom acabamento,Produto bem acabado 👍🏻,2018-07-05,2018-07-07 23:01:23
821a568e4e57b3b9ae71b04100fca23c,59b598f25ce5991f7526c8ff8fc76601,5,,,2018-07-31,2018-08-02 23:05:47
36e6365afe243a6f81851adae71156ed,40ef667b4259d5f521a0fd1a093d0415,4,,,2018-07-14,2018-07-14 22:04:51
ff88f305c33b2b4633ad6d127e8b1469,497d0bf310db54cf903becf62f8ac606,4,,,2018-07-03,2018-07-03 15:49:24
7e8f3d7f75c16b855e689bdaa359e8de,dcaccc51fd72c756c94ebec8b6480b51,4,,Produto muito frágil,2018-07-26,2018-07-30 00:27:16
5dd67a60f5b385f2cd698f6288dccc9d,5410087995e1ebb53c26ce8e52ff29e0,5,Muito bom ,Adorei os produtos somente achei muito ruim ter de pagar 2 fretes para o mesmo produto do mesmo vendedor ,2018-07-21,2018-07-24 22:38:30
9a6c566cb225db8e191342826f666121,e412fc992ea2637ad4e76b34edd88a18,1,Produto errado,,2018-07-14,2018-07-15 17:21:36
c66884522b6c22be174b8441affc7530,3d61e9970cfb1669c490645d74bf7405,5,Entrega super rápida,"lannister está de parabéns, entrega super rápida.",2018-07-28,2018-07-28 20:41:07
2043259de03f7957f399d2f504539157,979fdfc1766453994df684ee9637ec80,1,Produto veio diferente ,Produto veio diferente ao anuncuado. Liguei e só esperando o código para a devolução do produto e reembolso do valor pago.,2018-07-26,2018-07-26 21:25:30
3352bf6d00bdea48a40a0c1b4e63a66e,ee08d8ee1e91201837b8d764336db291,3,,,2018-07-31,2018-08-01 10:26:05
dfd0009802011b5ad6101bdfc2fe6b5e,d40f37941fe5d7cc0ee5bf4180ae9f3d,5,,,2018-07-13,2018-07-16 13:13:01
184eb8c6a56a39ce754244911977924d,f64ebaffa29a24b3630d8d9ab6cf43b5,4,,muito boa a loja,2018-07-24,2018-07-24 19:42:04
39e26fedc226032fdf29e1145c1507a6,ac81fb6face0af1b93e2a059ad7b9f23,5,Ótimo ,Eu amei o produto. Chegou antes do prazo ,2018-07-12,2018-07-12 18:44:55
d28e1eb3775ed44c9bd007dd301c7bae,a014ab9c0e9c112b791293dc9ec38320,3,Capa veio na cor errada,"Comprei a capa de cor preta, porém recebi em 23/07/2018 na cor branca, gostaria de trocar, visto que o produto veio na cor errada.",2018-07-24,2018-07-24 19:09:01
bed05e096e32596cb35dc7bb99c06b87,9350d73de3cd100398a33f60fb84f46f,5,,,2018-07-24,2018-07-26 18:35:37
6c5042254180e50b5b57e155c44bed4f,545795e47c9e134237b256ef5b98857b,5,OTIMA,,2018-07-31,2018-07-31 18:22:32
41f60ee2c98b4ab84844c7e1c28b2c3f,b99c041d0a55d659b66f51788c0c5817,5,,,2018-07-14,2018-07-16 13:26:18
591ab6b82f312e50624b55cb2920125c,ad2730b7abb692df187294b85fc0705d,5,,,2018-07-24,2018-07-25 00:48:01
f8752b6fdea45a5b18ad5bcc25714667,df9eb91b90f72e0b73a3b71466a9a44f,1,,"Dois dias após o prazo, um mês após a compra e nada do produto chegar!! Frete caro e ineficiente!!",2018-07-06,2018-07-06 13:16:25
f2feb8c4392f56a08b572aa5059d4cc6,632b475328739ec1fe116b5043c908f3,5,,,2018-07-26,2018-07-27 01:59:36
e20c928c4540fe9fe51f59f8c2cbae80,b22cc8e3b1816483e416ad127720fc76,5,,,2018-07-03,2018-07-03 14:05:43
9d25a54a1a44411d1adf1a5fa4557445,96cf7ecd8c676d61be261ffdda90b008,5,Ótimo atendimento ,Loja confiável ,2018-07-21,2018-07-23 20:39:23
5808ad5da44e92c2d7d60b57e961b57f,56805b4cf0ebc9cd9f7619783cae47e3,1,PRODUTO DIFERENTE ,"Recebi uma escova de outra marca.
Não consigo resolver o problema.
Péssimos atendimentos das lojas lannister e parceira!!!",2018-07-27,2018-07-30 16:41:46
2209eb522219d00d143e40171390717a,6c8b765ca02b8c8f1bdc3e8491d8c079,1,,"O pedido não foi feito no dia 03/7, como consta neste formulário.
Até que o produto seja entregue, não tenho como recomendar a loja.
Há que aguardar.",2018-07-04,2018-07-06 21:42:30
420722c250852dd06703ebaf64506573,5bee1275a1f504f2f52c69e8a0533a2d,3,,"Poderia ter vindo melhor embalado, o relógio chegou com alguns riscos mas é um ótimo produto ",2018-07-28,2018-08-02 12:20:27
8a4a83a9799a8a97292efb518c9790bc,12f0d35d150a1645900980264e766cc6,5,,,2018-07-08,2018-07-11 02:41:49
4b00a56d9183c6e052113cd523d5ce95,d64d6b004a4ffd419003fc0a128c1c50,5,super revcomendo,fantástico,2018-07-31,2018-07-31 19:35:29
75aecf2c38fc52008f4d437b7fed093f,6a868efa34dccad934e939877994dafe,5,,,2018-07-27,2018-07-28 01:03:41
0d31082044c2c578c9aec3c37664d5c4,b8ee80bb6d575240f0b5f9f87987be6d,5,,,2018-07-01,2018-07-03 04:22:17
9e62432358841c9b5857d463ba3a62a7,d10eafa208521dc30796e6a26099b6a6,5,Produto muito bom,Otimo qualidade ,2018-07-26,2018-07-26 20:09:38
182ef9e197469987085e5e9f7c60efc4,7c927a3dfb1af7e87c6a262fc4b0a8fd,5,super recomendo,produto bom gostei muito!,2018-07-25,2018-07-27 17:20:04
a8baf97c14942a24e09b95380d5af660,a96095e939ac89b2ee0975e7c5300a68,5,,,2018-07-03,2018-07-04 11:51:23
208f47fe20dfc387746fc0d414b243a6,f42fd1b7b634f6761504f8e16bb4e81b,5,,,2018-07-22,2018-07-26 23:27:33
9e279f17acaa39e0a0ea00c4eadd54ec,1d95cf3b52cc2ad7084239c958274b5c,5,,,2018-07-24,2018-07-24 20:10:22
f1ff9366077926b7ef5689193c72c637,c67e5216a65692a116a99fa61da0294e,5,,,2018-07-04,2018-07-07 12:30:37
cf1efd43c48d466a38a8a3ccc86f59da,89ca163ca854eaee18b4ba6110f524fe,5,,,2018-07-12,2018-07-18 01:08:10
b907bd5c7f1a5aad0c78c25926183312,f723bed53ca7e20f8a052677b83983e6,5,,,2018-07-25,2018-07-25 23:59:09
b07a1d28faa5607efb6fa3d365a84ef1,f85406a2bb15eead2488ba5e488dbaa9,4,,,2018-07-31,2018-07-31 21:04:25
653ba0acdd44d5817cece9edb11262b8,a8b6cffc34d25d7c6dea874c364232f6,4,Satisfeita,Recebi o produto em bom estado e antes do esperado.,2018-07-28,2018-07-30 23:28:55
c7f5341f8c2bb7535a09e4a438673a75,74e4eb74d4d588aecf5a7c58c56345be,5,,,2018-07-26,2018-07-26 22:35:12
418e343cb83ada7758da2d5657e15ce2,bb9a5a9d8a6ff80eabda95e3b78f0a45,1,Recebi o produto errado,Comprei o Iso X e recebi o Nitro Hard ,2018-07-14,2018-07-15 00:41:43
903f6187bfe35f156261fbb6e0066d7f,dce9a381febe6ed5e017df5f134a8980,3,,,2018-07-31,2018-07-31 17:09:45
708506c2a187d9c8b36aa4f5f87054c0,d2c902f172e80f22126d53d9ff7871b2,5,,,2018-07-07,2018-07-07 21:42:25
543c77e14b3f5309e08a81f737cfc037,877e77fa066905d1dc21d9677a649b85,5,,,2018-07-03,2018-07-03 15:16:09
b4703efbbe55824f6f4dc1d3b86f08c0,fbd969aaf28de4524d590d37fd10b894,5,recomendo,Tudo em cima....obrigada,2018-07-11,2018-07-15 16:00:29
71fabaada81d8b14e6d39bf6ca28ff49,8e2180a4fcb4cc57d8e0737c95cd4d28,4,,,2018-07-07,2018-07-09 14:07:12
8c99a11bb6272674982bcc7c2be4b42d,5b67d5593db6802b11d266e3c4d0e0b1,5,,,2018-07-25,2018-08-01 17:41:20
6d237a4b7cdda029f673cbfdd00e6824,65c103df35abbe57462ae508a41fe3a3,4,Ótima loja ,,2018-07-13,2018-07-16 01:23:42
e646a8894a8d7ea06b784d84ed0e0649,a7fafbfc43a11e5ba3d934121a63bb43,5,,,2018-07-26,2018-07-28 18:22:29
20af4e315fa97d053415125b5267ef20,9045c310fc95c955a99b9a9298366a64,5,,,2018-07-03,2018-07-04 13:09:08
e8f628049d7f8bee2b5cc984ffb3ce56,830b06516f47e7336e2cb585284dfeda,5,,,2018-07-08,2018-07-16 20:00:20
f25d2336346fc4fd7a60abe2240f8c16,cf40f4e7a565c0a50f13f0d95f3f3cc0,4,,,2018-07-24,2018-07-26 20:40:51
b2dfaa3e0459b52026850e4556385f03,2efd657a8f5b7085278963c6e1a5f0a7,4,,,2018-07-27,2018-07-29 18:38:15
72e7448e59930e408b8a23e0da51148c,dbebf60e0907d4124719fe7a872e7694,5,,,2018-07-12,2018-07-13 00:54:21
2a327dbe9458ce70806d34f9356aca46,484f11db440188250fec53abd4283294,5,,,2018-07-06,2018-07-08 21:26:12
d00480ac2e142d74ec3d408a9f70c6b1,2ebeaae6b3c969c7f5474e8f736bc33a,5,,,2018-07-17,2018-07-18 01:13:54
974a0b4a3b6493b26c3d3e85230cf22f,737c93fc3e93b56ba3055202da5b219a,5,,Tudo certo com a compra e entrega,2018-07-11,2018-07-13 22:36:05
e860456895f467591e1f6aec2f6f7c4a,77c514940a145ab624fa7ec202ef6dae,5,,,2018-07-04,2018-07-04 23:46:03
8113b260799642c0ce425bccd0937f38,6278b210eed972794a1824a444ed2efe,5,,,2018-07-15,2018-07-15 17:36:56
368e44dc9284b3a824be181ba5385dfe,4fd59975900e997c6785ec9da06787aa,5,nao foi o esperado,no mostroario e um e o produto e outro,2018-07-03,2018-07-08 10:58:59
bab6ad2691b15902e1517c8a274fe578,07294ed0ece67bb004a4813c77dfc3e3,5,,,2018-07-26,2018-07-27 17:33:52
2c9aede258bfe12708c681efce41aecf,1751f4e14a08d5188324c3a04175f76f,1,,O relógio está com defeito onde efetuo a troca do mesmo ou seu reparo.,2018-07-28,2018-07-31 14:05:51
9743e263eb00b46ca41336c554589511,67119966e190b3d2f210b4f9117395f1,4,Colcha,"Produto bom, mas esperava melhor",2018-07-05,2018-07-06 12:50:23
c403dc741e5ce0070999d42ec35f484c,f20da7723f4f27767d18d8039dc8fe6c,5,,,2018-07-21,2018-07-24 01:44:21
a2626526243e9646422678afc067063c,efbba0637ff7fe0491ef039d3cc3d586,5,,,2018-07-11,2018-07-11 03:32:16
e7525e7024b45b94e8717a443bca7c80,ba7243ecb3b63c80579ba1d4c34e277c,4,,,2018-07-05,2018-07-06 17:25:33
59a369f6b24fc0ed6d1c95ad579b87cd,7fc5a454137fbdccd41c504de3b62f71,5,,,2018-07-04,2018-07-05 08:04:20
54fb8457b4672719adb47e41e6d00e08,3f003568147c785083d014edfba38c48,1,1,MUITO MAU ACABADO NÃO RECOMENDO ,2018-07-03,2018-07-04 05:54:35
eb8e4184e26195e3df96b3cb4e5fd751,13fc19d5bc2bd52fce8baeb3f31e5dd6,5,,,2018-07-28,2018-07-30 16:48:32
83d924a6e8a8be89689c69679a819607,7bf262f298d3a3e62a691b4bcb82916d,5,,,2018-07-28,2018-07-30 17:20:09
b8308e1a2f6c61ff253c116183aab14b,395cdd6553a4735ca1839ba756f6fbaf,5,,,2018-07-31,2018-08-03 16:51:08
7ec514ca0e580c0832fb592fa4fa4c79,acefa886e54be2156f0d139a106d063e,3,,,2018-07-03,2018-07-03 20:53:48
e661e2175953b47a82c7fd5c39d67cff,06ba77893723a9357f7e681bf336fb2c,5,Mini receptor de TV Digit,"Produto excelente, preço melhor ainda, entrega no prazo. Perfeito!",2018-07-31,2018-08-01 09:26:48
5c712dbc9679a0e57b2cf4752466cd2e,4cb686f61b0dc1fccb62139434f14b44,5,,,2018-07-06,2018-07-07 10:57:02
3bfecaf777e39a1499ba93891c3d1555,d9c7513b739ea789b1724a5e75695f90,5,,,2018-07-14,2018-07-16 20:52:48
