order_id,payment_sequential,payment_type,payment_installments,payment_value
87276b621cf05e7f2afee8be6c9721b6,1,credit_card,8,314.21
34dedd5cb5e0f12df565171392540a8f,1,credit_card,1,22.29
34dedd5cb5e0f12df565171392540a8f,2,voucher,1,95.56
d2cb7c100806e87a227d413e9157cb76,1,boleto,1,75.07
dd3d73f70b77e2a07f64360620621ca4,1,credit_card,5,262.94
e6e5431f5c825cde6802af0f30bd8eaf,1,credit_card,2,373.44
f0ffbaf1fe35a4a0565b047824341bc3,1,credit_card,1,86.24
efc0a4486f951c342875c6ffdeca315a,1,voucher,1,59.9
2b3ec451746cbc17ebae5c0b8fc74406,1,credit_card,1,166.29
92295e7114a22f7180b04673e44cda17,1,credit_card,8,453.74
ccb78ed7a1acba9d251c8626f13097f5,1,credit_card,3,57.48
3e47a8cc66024053901d7313a7d2a0b7,1,credit_card,2,330.4
9e685885967d3152a558f94a355e3b6f,1,credit_card,1,142.21
816b15129b14c066ff4f5755938aefb0,1,boleto,1,126.44
f8b1f5bc1c01359c4cc4e611c257ff2b,1,credit_card,3,92.5
d75cb3755738c4ae466303358f97bc55,1,boleto,1,37.69
7f058780efeab68414ecad1c0c43d0c0,1,credit_card,8,396.35
900fac51d850dfc38fceb9c413441c67,2,debit_card,1,98.33
065fb1ee0ec59ea0a68b3105a59a69ce,1,credit_card,5,104.27
e3c4a1f61400e7db82ae759cacedc9a3,1,voucher,1,52.01
067a8c6d7efd34e3595ef4bf1500c766,1,credit_card,1,35.05
d022bdad33a575ca5edb8c4d51e44310,1,boleto,1,70.03
9bb824ec73ee38dbbc585f3bba4b34ac,1,credit_card,1,171.53
8d0b3f3857cad208492c3819a7a00d19,1,credit_card,2,152.82
394959298025bc7fba4b9a6818907cfc,1,credit_card,2,205.07
2f92b812fd7c7df5b629833c484cdf1d,1,credit_card,1,61.36
6ea6f5d85441b7bfcccbc44e082d02e3,1,credit_card,2,189.56
6eb1728e88c8db6cd1846dc95eb80572,1,voucher,1,85.24
710770cfb61b2c43a091ab2c7b89a921,1,credit_card,6,65.11
1475652ad485c6469bd02393c70fdaa9,1,credit_card,2,81.73
c1d8546e6ed294dea3203910c9b0e7b5,1,boleto,1,128.07
055f84fd2ebf314ebec85f8e1312f4f4,1,credit_card,2,185.84
90024aa5d3878db3667cb0ece7f1aa08,1,credit_card,10,105.24
6b56339f54b8363a200c6814ae732846,1,credit_card,2,149.0
fc6e9a6cd6985d3d454cccfdfdf66931,2,voucher,1,103.59
fc6e9a6cd6985d3d454cccfdfdf66931,1,credit_card,2,34.77
6f393015477564624446a2b4c948c0f0,1,credit_card,4,40.43
b667484df2bb8bef1e61788f1c7556f5,1,boleto,1,170.37
dd6644d86c2b8177a9ae5f51bbf7b82a,1,boleto,1,167.07
938b81c296794bf21f608257efd9aae9,1,boleto,1,68.12
374a125372cffb30e8e2df55f8448da4,1,boleto,1,73.03
e415a718c8f2f0372ec699fec852fb68,1,credit_card,2,89.88
9cdf5eee30c936e5a33b193998e40d07,1,credit_card,4,209.46
69949f70025210748c64e8271bc63520,1,voucher,1,184.93
11c177c8e97725db2631073c19f07b62,1,credit_card,4,441.16
e3814831894acaf0ee4561b4a610b580,1,boleto,1,385.52
67124ddb9431dc57aca8f687a178167d,1,credit_card,2,102.64
5373c26702420c0f842871e489365e20,2,credit_card,1,12.59
5373c26702420c0f842871e489365e20,1,credit_card,2,27.25
d3b17114bb5d12fd946e0bb2680ec2b0,1,credit_card,1,41.53
1767c122a3ee029a66f97b74a2538d2e,1,credit_card,1,119.84
2844e37cb0577ea913df6ea748885344,1,credit_card,2,84.24
ec4406235854ee5e0fea135054afa0e6,1,credit_card,8,198.49
693868f7e2e4ec2b5d0f1f35daee6917,1,credit_card,6,65.0
d91a712b4ecf0cba1183e01e2808599c,1,credit_card,3,154.51
3235a845429a20753974e4bd70773c6f,1,credit_card,10,104.19
91d0935ba0d6f6300d7f5af5f2eb05ce,1,credit_card,3,35.0
29195b2e04b68eb25fc8a0fa5d2d81c4,1,boleto,1,236.09
85feadc22f532c19478ba1b613a1f40a,1,credit_card,2,173.62
2cfd5a10761ea2f9ebe13e7204c54c37,1,debit_card,1,46.01
8dc7f5f2024708be4f36e4b1811cdd97,1,credit_card,1,102.26
cff314344e536186940328c1c6ceec96,1,credit_card,1,48.11
17f1909bbd1c04e12d122bfb43ea383d,1,credit_card,1,126.23
52267d8c7f4a0227294efd0ef23fcefb,1,credit_card,1,37.68
d55153efda4898b9459824bbf0a0cceb,1,credit_card,1,102.66
b1055ce3474985fb91548bf69ace69a0,1,credit_card,5,71.14
34fa8bc180c03d1b4c70250bca0adace,1,credit_card,1,103.55
062afb045916ff90100893d5df84c186,1,credit_card,2,142.92
435e8115e759a6c6da83193f08e4ea24,1,credit_card,1,47.75
2e1f1b86124165634a36f9954e368b49,1,boleto,1,147.52
173cd9df6006351e8e5151ea0f400bd3,1,credit_card,2,257.29
5b04efc47b042c9734bf6d5a67be3b6d,1,boleto,1,28.08
50517e1413e46c6df586274af938d47e,1,credit_card,2,44.65
50517e1413e46c6df586274af938d47e,2,voucher,1,26.69
93dbea6be0ad39924a14fe9360679560,1,credit_card,1,46.53
d189540593578f8076e6cf12e73a8eb8,1,credit_card,12,172.23
4eeb7a26bd818dca75553383c9ef857c,1,credit_card,1,64.09
ef4c9493836f7e9cfb813f3669166a7b,1,credit_card,1,81.76
0762fe35b71987563f8771eb6d14938f,1,credit_card,1,87.03
beca5b5e9460824d84352c01cb89b421,1,credit_card,2,239.5
1516bc58e1b5b8020aa6595d2e27e858,1,credit_card,1,506.17
106035bdd659c0a04d902135f4559663,1,credit_card,1,123.52
e808b609d07ef4f022d702b20db24137,1,boleto,1,129.25
ebdc1743a498b33e5f50d4270c117175,1,credit_card,4,142.81
cead9dc81ce08f2255afff2701c569d2,1,credit_card,8,186.85
4efbb5172eeaa8a9dd5a9483cfae3637,1,credit_card,10,416.54
b9edb51e964553c82dd1cb214873cc32,1,credit_card,1,248.38
a42e0d143aa73cfc5268d6756f36e7cf,1,boleto,1,24.09
275d92b213bfe10256116957faea6d60,1,credit_card,4,116.72
414fe5cf5ccc8afed3c265aede6cc37d,1,credit_card,4,65.99
f73c0c32115b0bbfd5769c0cf67fb1c7,1,credit_card,2,56.78
7209ce21354cff1e1957b42ea0a76cd1,1,credit_card,8,162.65
71e04ce93a0da9e3e05c2f488c26bd91,1,credit_card,1,101.93
359015301bc32c8897957246a4b11621,1,boleto,1,42.58
cc2462dfe3164edb93bf14003c301c3a,1,credit_card,6,185.94
9c6dd0d5cafca153761250014cfbc320,1,credit_card,1,115.35
caa54c0c98a40fedc7ee2dfbae713846,1,credit_card,8,840.82
d51bf6ce24909fbeee788f10c841a55b,1,credit_card,3,35.0
0d4429188b4311015ad2b6b091cc5f9c,1,credit_card,1,38.17
c0ed812b599ef187f8d89f8723dda7e8,1,credit_card,10,159.02
5fe9874b96028c851e35c1c28aede4c2,1,credit_card,3,167.77
b8b17051a70af754f5a15916490b578c,1,credit_card,1,690.68
9888c63722f4013669bbb7fa059d4641,1,credit_card,1,33.85
d4360753aff7fa8fe8a6e83c65179c00,1,credit_card,1,72.66
aa5bc7c80064a78e898a7c2defceb690,1,credit_card,2,106.87
af15ff821c39e3eb5fec800be3d79841,1,credit_card,6,65.79
70fe4499137ae8b063ffb41f3833c2b4,1,credit_card,3,148.18
2b0259629144c6b7b9cbbeae440287a9,1,boleto,1,69.49
3fa59277573f0fe06ece044ebec2eb02,1,boleto,1,91.05
be16956e185d1e4f58a8443b3fa7b7d6,1,credit_card,5,57.77
31e45c5f9ee488243f3fb1b2507219d1,1,credit_card,1,38.09
df7c3cca620b20622f4252bd497dcbd4,1,boleto,1,36.69
363659036e23f1e7b77d6368e25b1f08,1,credit_card,3,406.16
8e5148bee82a7e42c5f9ba76161dc51a,2,voucher,1,156.55
8e5148bee82a7e42c5f9ba76161dc51a,1,credit_card,1,0.67
c152d21bf4fc58f89b8644af56cdc116,1,boleto,1,162.55
da5839ce50528e73a7b48bd91613d715,1,boleto,1,178.0
bd4ce88d696959198a72416bd32be0ca,1,credit_card,2,134.49
d912af00829984e706d3907a63594e9f,1,credit_card,3,69.73
a911df1b9a76faaf67ece263358e285d,1,credit_card,1,76.97
f38fbe2554bdb11e37513dba2113906d,1,credit_card,2,38.09
f58228001d45c09c8447ef1f2fa6a2df,1,credit_card,1,15.43
f58228001d45c09c8447ef1f2fa6a2df,2,voucher,1,47.74
2ac00a6a0a00ee7f8e2b235f8e361006,1,credit_card,3,122.92
f779f822cb55bce6ada1933a729cc2b4,1,boleto,1,66.69
94be63e1a7ab923288bebfdca7e71e84,1,credit_card,3,194.12
b29f76d1f7a17439d2e451cfb6afad05,1,credit_card,7,689.93
0cd8c62de8c2338e4af0afe71e56ee64,1,credit_card,1,19.78
0dee58528ed64475b6af5433ef84dc23,1,credit_card,6,138.15
c195f1fa107c4161ca71b557b72b01db,1,credit_card,3,71.62
015e6682b50c824bfdab6b866f937936,1,boleto,1,168.27
4bdb824616b048d04ab361c35af51e77,1,boleto,1,35.4
e93662c430b438b8bd5d1bd6e35480a7,1,credit_card,3,176.11
0d88c1807ea23596e9a3222c2aad549d,1,credit_card,1,54.0
3a272f742a03e6f800cdc955ef4c173e,1,credit_card,5,93.49
39f95a00d83145b299d7b0aeddccd24f,1,credit_card,1,58.6
5021c4cb8f8fa752b0b12fc72fd72cf4,1,credit_card,1,59.09
164a6c920f4a6f51223792333af13e24,1,credit_card,2,63.12
cef1e24f9b327a9571e045a091dea452,1,boleto,1,45.48
b168316aac3ca36c5087b0e250c9008f,1,boleto,1,31.0
1e7daa50f3b5b4b0325e1467947249f1,1,credit_card,2,248.33
af4c6eae672d9b20d881b0ef961bee65,1,boleto,1,56.78
97868e4c884bc85f4501ae0a66181cc9,1,credit_card,2,172.84
53a2fc4e276fa45a7962cec897d2bc89,1,credit_card,2,142.14
da6d11c2027b52e35bf5089247eddd4d,1,boleto,1,145.53
a78d3e0dd36caaa19d8b61e8de27ad1a,1,credit_card,4,210.56
eeaa75133a2e3ef15f077511708f7052,1,credit_card,1,45.48
1537883594710d72e0f3e96f796fcd27,1,credit_card,1,35.4
75da883b23f0ee17fc5811bc5573d225,1,credit_card,1,385.42
94672e5686a487a37916262fab702f76,1,credit_card,1,107.5
89ba725dafc2f8bce0db73d323a687c2,1,credit_card,7,71.12
af4e2e186d1553f35c402a9e153f9444,2,voucher,1,100.0
af4e2e186d1553f35c402a9e153f9444,1,credit_card,10,187.06
4dfe2ddcd2de2e45fd88e8c6bae55901,1,credit_card,3,111.62
58e27f23b4e77996bbcfc79b51373c76,1,credit_card,1,88.64
152a293b457051eb0d7673c27bba44c7,1,credit_card,1,44.09
c191b759eb232bdd68e1ba7030f58a56,1,boleto,1,87.8
fcc8173153ab317f1827da42e62661f6,1,credit_card,3,81.5
fa30ef180f70971c1a3e9d88ceb38a33,1,credit_card,2,147.45
be70f7847d04a2b2a559b992e92e21d8,1,boleto,1,177.49
1de3194cbc4750380afd0b30efc6b18b,1,credit_card,3,73.06
699105d95440b6f63141676223db5d05,1,credit_card,2,156.32
b7dc8c5296b448a5ccebf0c992c09f86,1,credit_card,2,167.8
6c93ca822cc626b24dfbda211ce26e53,1,credit_card,10,118.89
e5acfcde950aab469e4885712a1cb69f,1,boleto,1,71.38
05ce664903d14969bd94d9633ffd8f14,1,credit_card,1,89.88
c8c07db73aea73f15237a4eb11867551,1,boleto,1,298.22
f5e893bf1ab1969476ddb21ae35369df,1,credit_card,2,286.64
5c424723e6c31ecf7f61cf7b048c11d5,1,credit_card,3,192.47
bb39cd2f2f58e93ae10568be5cad1b58,1,credit_card,8,188.5
69bfec47c3230907ad9552f2f1e0c690,1,boleto,1,41.5
00cb9736c0b43d6c1e2fbb2b88e69f6a,1,credit_card,2,126.74
8ff88873f03f1912c00741f8e5ae6c79,1,boleto,1,71.14
741a4b710c55ef9e32632a7fbdf1078c,1,boleto,1,116.94
0b517c01a5b46fd3e16b389ea6f4ad3a,1,credit_card,1,22.56
0b517c01a5b46fd3e16b389ea6f4ad3a,2,voucher,1,52.71
98cc17e56c367cbbe628aca0bbf9f08e,1,credit_card,1,54.09
609fffa13438b14471bd24446e84bf3d,1,boleto,1,359.19
b43a98a6615a9a0319f5ec81a6e5d666,1,credit_card,1,67.5
c96fe38d1e1df0486acb7698fa71b3a6,1,boleto,1,75.58
2d834ec410b63544e1d9bc1461ecf175,1,credit_card,2,195.91
47e929f2fe6a069955baa43ff1545d64,1,boleto,1,82.98
a0123fbd74e1c68d8f3f46d14a07de6a,1,credit_card,8,301.35
2e386e86851d57f3a4f9b2bde748df42,1,credit_card,1,33.75
64e5cb1dfa641be49d6baa62b8f41b9c,1,credit_card,4,272.87
59e88b7d3675e89aceaf86f372d3bc9a,1,boleto,1,92.02
5ceb3e4ee314981936b94070f2bf8270,1,credit_card,1,109.59
ed130f481df6a3d6729bee8371261e93,2,voucher,1,171.84
ed130f481df6a3d6729bee8371261e93,1,credit_card,1,40.28
ed130f481df6a3d6729bee8371261e93,3,voucher,1,8.42
06ab29b4849c4417bdac17b1e8a6e482,1,credit_card,1,109.79
64436f4f8512c1b4391df3458e082b94,1,boleto,1,63.63
0357e50e9686e55b75e6873a97993075,1,boleto,1,63.51
4b2f4bcfaf2147dc60b9f86452ac885b,1,credit_card,4,44.09
9e29a160f24d2edbcc64b218108bdc82,1,credit_card,1,89.85
1a9543c90f188e2e4fb14327ad4a9c9b,1,credit_card,6,662.34
a9c89bb4f8fdb0f08903c73d7d4e8822,1,credit_card,7,70.72
e086bc3dec55562863dd1d2f850e750b,1,boleto,1,138.15
ee748540786ca7a510e0889be7ef88ca,1,boleto,1,33.99
f3da0d205fb8a689ba773b74194ad85c,1,boleto,1,86.02
543191db0a8f28cd664d601260fb1dee,1,credit_card,10,1714.21
6e2c325b5837ea4f4f30dfbf27afbb4d,1,credit_card,10,167.45
70b7e94ea46d3e8b5bc12a50186edaf0,1,credit_card,24,274.84
6a587a7eb18089ffa1628bb4eb427c19,1,credit_card,1,75.17
a8ecb8c3d0aca9e0740521256a9a9d74,1,credit_card,3,95.21
0ab93232e2390bb66ff047c39fd91077,1,boleto,1,76.85
701ddcb0eab1d32958b3638a5e8c4e97,2,voucher,1,8.66
701ddcb0eab1d32958b3638a5e8c4e97,4,voucher,1,5.18
701ddcb0eab1d32958b3638a5e8c4e97,1,credit_card,1,1.05
701ddcb0eab1d32958b3638a5e8c4e97,6,voucher,1,4.88
701ddcb0eab1d32958b3638a5e8c4e97,5,voucher,1,7.17
701ddcb0eab1d32958b3638a5e8c4e97,7,voucher,1,3.08
701ddcb0eab1d32958b3638a5e8c4e97,3,voucher,1,3.98
db60e917f3e707779a0efd2b52354951,1,credit_card,10,224.14
b2f3d2d1f85fbcb5a6c45772be41c65f,1,boleto,1,61.0
c346218ec3d36d79c60de8073dfcbd8b,1,credit_card,1,24.68
530d6b82444d29e791d959a7c3ce4559,1,credit_card,1,32.38
decd51240a83290835fb78029efd1f0a,1,credit_card,8,340.13
f5068e06e9de577bdbfcb519ff9fb5c5,1,credit_card,1,192.3
d7d9f1ff0b6aa62f2d4e7fc99e60e8ea,2,debit_card,1,35.0
790d7fdb41e9a2457520208c7a7eb0ca,1,credit_card,1,75.07
051d3d717e96b76b07fc9076b88d671f,1,boleto,1,86.61
b8e89b6c4b552e3302842c82c3d3690b,1,credit_card,1,47.42
90c76224c097ab3cc738957b2c204bb0,1,credit_card,1,245.85
eac014015af553915d20367416f6ad82,1,credit_card,4,41.19
e9e64a17afa9653aacf2616d94c005b8,1,boleto,1,144.56
377049aa69aa696871a99e82b281e3c2,1,credit_card,5,167.59
580bac61d7bdc3420e66d71a5b037ee8,1,credit_card,1,32.0
632d2d4329144ecd9b722a64e8756021,1,credit_card,3,50.53
0731519818400f39a85714db501f1781,2,voucher,1,99.9
0731519818400f39a85714db501f1781,1,credit_card,1,17.95
3afad8990c0e0d946e5a8903ed1764da,1,credit_card,1,378.74
5d7db52ac102f99555d721fa511f9cd6,1,credit_card,8,84.23
d509aa49d39dc58a013b6e4a7d258648,1,credit_card,2,24.1
949e04ad7b67b1179b05d59b92beb7ba,1,credit_card,1,101.9
47df8ca5e5217025971963e512193641,1,credit_card,2,218.87
5ddeb5159e6cdaa562843c1e6b32ba84,1,boleto,1,122.68
a8011c5b1b6536063a53c05cabf56bb0,1,credit_card,1,31.77
6e0261934103e060a0bed9e878373374,1,credit_card,2,61.51
12e336061c0f1f6d33710d969ba62bec,1,credit_card,4,55.69
a310dd02fa5c5747f8a6fdc884dc41fa,1,boleto,1,181.76
34245c681fa744fbba46cdafcd007135,1,credit_card,2,69.33
d4c04d37c42b6f03e9a2072bad331bbc,1,credit_card,6,235.57
f826855672324b0ba0f50c0d67d00ac6,1,credit_card,1,91.66
d8f468b709cfc1078e9574824a4e16ad,1,credit_card,3,258.24
d8a8159f236db0b16fc43e3ceeed32be,1,boleto,1,189.97
1547fe713ab6b9d9cb20e31d7119497d,1,credit_card,10,147.13
b3bdaf64ae3778709ebf333ae90f1673,1,credit_card,3,35.31
7fee8248879e6c2eb655918584bb3ba2,1,credit_card,1,12.64
7fee8248879e6c2eb655918584bb3ba2,4,voucher,1,30.0
7fee8248879e6c2eb655918584bb3ba2,2,voucher,1,30.0
7fee8248879e6c2eb655918584bb3ba2,3,voucher,1,30.0
a691df9591603131dd5fa585cd1d9406,1,boleto,1,125.33
318847873c9758a0bce305f4f3099583,1,boleto,1,102.64
df3094913bc127b3b866783f3a915565,1,credit_card,3,114.33
f1e204c409acb229eafc85a297a96778,1,boleto,1,162.38
c19b1ddd7ab6d205a37aae9f0aaa6f0a,1,credit_card,4,41.84
e80816e94dec73e777b4951533d8f50c,1,boleto,1,869.1
96d44b6cb21fc7fdc07088201dc2230e,1,credit_card,1,124.51
9646b5afa783a0861b20b9b106229076,1,credit_card,6,117.47
20cae0a28869a4321d8fe372731f80e0,1,credit_card,1,85.8
dec0f6569996808803b3a8130c35a997,1,boleto,1,65.87
3489314598632acec4c8a6aee1c781ce,1,credit_card,3,46.3
8067c5e4834f3c0a3c8a4e921d65c5b1,1,credit_card,1,180.62
e418e6620e03b70aed56a90a2b92db5d,1,credit_card,3,335.48
4449a71e066083e0ab4b2bd78df4c423,1,credit_card,5,103.75
016b451bbcd4f0766dcbeb082cfe89db,1,credit_card,8,415.96
dd4d68bbd3083ae0ee1f51019cffc924,1,credit_card,1,45.0
86bf271e1a69a73159db69b6b820d8e2,1,credit_card,1,152.1
8b2ceb139bb51537042aac7481130f5f,1,credit_card,3,167.43
20ff9b4b339b20ef47cfcda736a17a52,2,voucher,1,47.77
20ff9b4b339b20ef47cfcda736a17a52,1,credit_card,10,210.15
2d82ea9060e0785b62b20ee2595d8eaa,1,debit_card,1,106.89
c344961ac6be05910dfb619e443ca671,1,credit_card,1,112.92
09f86d1a5a7c2e8dddd1850a65f5a5d4,1,credit_card,2,24.83
cdce44545e4b01bf3773be33c0e04ec4,1,credit_card,4,196.0
a8385b0ed2ef8109ce800b799f53fb7c,1,boleto,1,38.62
d16d1d91feaf7e5d293ea1ebb0a60b7f,1,credit_card,1,1.18
d16d1d91feaf7e5d293ea1ebb0a60b7f,2,voucher,1,25.59
79ae0e4182dcaddaa21ac3038aa4e5d9,1,credit_card,8,1042.51
9735dec1ed2250c0791871ceed7a0161,1,credit_card,3,113.15
266c2a7993cdd7ceb3422646db5f4ea2,1,credit_card,1,47.68
2336042fef9de12619fab599b39f3d6d,1,credit_card,8,177.21
e08f922f045b1291625cda1c4187c7a5,1,boleto,1,265.92
893a4c6dd6508b5e0db4f76986f77a3c,1,boleto,1,43.6
192082962267d28289dfce5229891db6,1,credit_card,1,74.43
393e5ad5d9b558b7a0fd2cfc53f7f1d9,1,boleto,1,216.83
81c8c50f5b81cee4d6dab16ff25f5884,1,credit_card,10,384.5
3c4329c91605952deb53464dc789ae79,1,credit_card,2,232.75
9ea6398b10d10c356659219b846d13f1,1,credit_card,3,105.8
54221b8fe80966d39640af9f26d184fc,1,credit_card,4,111.8
aca8c2b847a4cb482f374429b5210c29,1,boleto,1,68.49
c272bcd21c287498b4883c7512019702,1,credit_card,1,97.68
5beb64ae1902fb292d8148537bc85808,1,boleto,1,198.86
315f7759c3f6557f50e47798ccd673a3,2,voucher,1,9.23
315f7759c3f6557f50e47798ccd673a3,1,credit_card,1,45.95
0c63eb238a8ea5d783171577db5d7f70,1,boleto,1,28.8
a4d54099b02f1e3e36119e0417225d23,1,credit_card,3,86.25
9d54b7013ee149b8457d484c63fc02ce,1,boleto,1,67.5
7777085bae1981f347bc9a00c53f1c75,1,boleto,1,73.34
117c312b89fc4ef46fca3f4b0c53829b,1,credit_card,1,31.71
9d80c772b0c65884e80514abb626b94d,1,boleto,1,58.27
9eb628e57f6ac8d0e5ef022e6bd9030c,1,credit_card,4,114.32
07f267d3cb28221009ef6852101d70c7,1,credit_card,2,38.01
07b9210fa8f57b996c79cb931e817393,1,boleto,1,48.13
79d749678534d9a06ffda62f1bf68962,1,boleto,1,94.96
0ed1ecbc5549385cca91dd012b659584,1,credit_card,1,49.47
6c188fc65509444271c3c57cb038bc06,1,credit_card,1,251.65
7fa9efca67559f2f13c0656e55967397,1,credit_card,5,55.24
489191dca3848c2c6ddbf667d4935fc3,1,credit_card,1,52.95
5fd8e536596df0210d3e483288529070,1,credit_card,1,158.07
d5af6d41c141d7f5e36c08e509167d01,1,credit_card,5,82.98
ad366003d331bb0eaa77c1efc5570657,1,boleto,1,93.28
0f286dcb49da58061b9ae488027e4033,2,voucher,1,50.0
0f286dcb49da58061b9ae488027e4033,1,credit_card,1,7.68
8ee92e454fa78d4960e68a1520891e9d,1,credit_card,1,9.16
8ee92e454fa78d4960e68a1520891e9d,2,voucher,1,86.32
7ed823f248a9cadcbe22557af49a9be4,1,credit_card,1,55.09
6ed043d494d076830babf38c25630d86,1,credit_card,10,341.51
960191fcb6e80a09e5060e382e0046b8,1,boleto,1,62.69
3b2ed015a009d565797abd448a431da5,1,boleto,1,519.74
4507dd7dedf9adef4850d18ba67130ef,1,credit_card,6,61.01
d21d7411b251f35ead1b210dc946ca70,7,voucher,1,48.85
d21d7411b251f35ead1b210dc946ca70,6,voucher,1,50.0
d21d7411b251f35ead1b210dc946ca70,5,voucher,1,50.0
d21d7411b251f35ead1b210dc946ca70,2,voucher,1,50.0
d21d7411b251f35ead1b210dc946ca70,4,voucher,1,50.0
d21d7411b251f35ead1b210dc946ca70,1,voucher,1,9.67
d21d7411b251f35ead1b210dc946ca70,3,voucher,1,18.38
973b7f50240979971b3f5f8913d09e23,1,credit_card,3,92.76
e0c83ad159e2cd8db050164ca8b9b9b5,1,credit_card,8,381.9
2484292effef815afca81d5c348d769b,1,credit_card,10,260.13
ae008476d71178d5dec116ecd90a9471,1,credit_card,5,253.99
5e0eae0316373e1459c05b539e18f060,1,credit_card,1,27.68
ac471bdf9aff56c1d79cc301b52ec72a,1,credit_card,3,70.91
56142b6c34c40cccb3e3ee8308a4ae76,3,voucher,1,9.15
56142b6c34c40cccb3e3ee8308a4ae76,2,voucher,1,9.15
56142b6c34c40cccb3e3ee8308a4ae76,1,credit_card,1,61.35
56142b6c34c40cccb3e3ee8308a4ae76,4,voucher,1,9.15
d08c5166c66141d063d3f11027334ac9,1,credit_card,2,128.21
a3475ffe00b0ffdf1951a56d5a6b8102,1,credit_card,10,702.18
29692492693482bc3acf19d97fac69f8,1,credit_card,12,142.86
bbf4d375e40f5e365a316b81b16829b7,1,credit_card,1,72.98
215f6b9ea07139e948fae84ee698ff46,1,credit_card,1,64.28
0da25668cbbfcf7a7b42a0bfe2c0b17a,1,credit_card,1,136.94
f6ea3aa314ff40e6c72815ead97e2195,1,credit_card,1,95.31
25f3c1b1bb343d4a5d3f63f418f02cda,1,credit_card,3,79.0
4a908627ddc9e257e5e9123ac4394e41,1,credit_card,1,298.08
096577992f6aef252ccc5ae7da09be09,1,boleto,1,42.35
338d127554d67a15cb4e257742847056,1,credit_card,3,1140.58
48deb2ad89d3685d28a6afd89dea6733,1,boleto,1,108.0
a101d3bd689d468c6219db22012a10d9,1,credit_card,1,25.75
dcccbd535ac6be4884373971fe2cf444,1,credit_card,3,136.54
94647755aed55676ec36da516c9d439f,1,boleto,1,219.59
17c9fc03d3e268df0aa30810b0e74e9f,1,credit_card,1,254.01
f408600ecfb1900d32519ca61e34e4f0,1,credit_card,1,34.35
98432d028db538f876f9236a038d7c02,1,credit_card,2,107.94
c57b77f1ada200812975fd3151e49752,1,boleto,1,83.05
a8a8a640c7861a9a20dacbfe8cd15edb,1,credit_card,2,102.64
00169e31ef4b29deaae414f9a5e95929,1,boleto,1,55.11
fc3d87913825143fa41c48e40267c47a,1,credit_card,3,148.97
ef61fdf80c9616f588668f63379461bf,1,voucher,1,196.53
ef61fdf80c9616f588668f63379461bf,2,voucher,1,28.69
26e2e254813a436cdd1ff0c0b0e01132,1,debit_card,1,97.86
4fb9c9ddfd0e850bd7523714d7e90d7a,1,boleto,1,22.68
6be8a1100f67ca1774bd0eea9e5a44b9,1,credit_card,1,61.12
