order_id,payment_sequential,payment_type,payment_installments,payment_value
81d715926d69a15e7220e3e7092f6c4d,1,credit_card,8,315.89
9a4682180e9fe8e7bbb9648d49c78101,1,credit_card,2,59.06
3b56cbdbdb60dd5d1da927732b03b24e,1,credit_card,4,93.5
d0317266c850466c6599360d6c376200,1,credit_card,3,186.9
147208427d245b8404fa8a797aa0a2ef,1,credit_card,1,186.01
c58376e6393aab97f2ce125e6628b6de,1,credit_card,2,91.42
9341630a8687fb3b0cd5483bada2bc98,1,credit_card,4,133.06
1c4e52b03bd97ecc8800eaf8c6046cb9,1,credit_card,1,98.34
a9bbc934d59147ac5d452271a95e4891,1,voucher,1,184.27
087c44ddc65697d4a3a2af9234c5a22b,1,credit_card,1,66.25
14e9f1caf8efa770b1a67ec0adf24737,1,boleto,1,131.76
57b27ed317a9d0ed3ed31b5a50392b51,1,credit_card,2,127.82
eed5f84919d668737e50dac75a4ebbd4,1,credit_card,3,195.48
41189ec3ec41a82996b68cb4a6a661fa,1,credit_card,1,22.79
34c5c02777cc9ff009021f208b971041,1,credit_card,5,199.14
c05394da933eae4ce6e374978c70998b,1,credit_card,1,76.79
29748bf43e13388a744dbf9111d073e9,1,credit_card,2,155.25
c1f89369bd3cbb73632fdaa0ccaea081,1,credit_card,1,19.39
d4da0eae97584a51df1e150a105e4f20,1,credit_card,4,249.39
2276cb7758bd76c104cd5a3971f47e9e,1,credit_card,1,113.55
649fbfef8ead059794ca4dff975904d0,1,credit_card,1,150.78
0c31953b008c5e98882d436f4298cde0,1,credit_card,4,108.3
98ce4ac632c6960f83f6b7d7323ba9a5,1,credit_card,3,74.31
67fd617db75c8db65cca2054ac5c8bbd,1,boleto,1,36.73
85e3fe590f151c833f6a8a7e21983712,1,credit_card,3,69.04
74061a81b1a19f1c62f2f5466d0c2522,1,credit_card,2,144.35
32fbf6c11887296b35662f212b378974,2,voucher,1,100.0
32fbf6c11887296b35662f212b378974,1,credit_card,1,15.48
7fd4a54fa1cd70568f88704d03ce000e,1,credit_card,8,629.63
85daf7307b6fe2f3ed3cb569633b9f9a,1,credit_card,1,232.09
89fe5e16d119e60870f0e2040c548094,1,boleto,1,36.38
42b0798ccc52aa08aab4693a33960eae,1,credit_card,8,218.21
0fb2036805020445edceb236ebe847c8,1,credit_card,2,26.77
d736797e446b9c7bc072d55b49748180,1,credit_card,1,92.5
3585d13e3147a56c82596757cff8c66c,1,credit_card,1,56.39
8da267ea6fadbb945e33ffb911885e23,1,credit_card,10,1963.14
a009d7c1bdc1d3695519bee1519a07b9,1,credit_card,10,296.96
9b883472f4826d7c694d8c52038a8c67,1,credit_card,3,192.69
e44883a879c6f6572bba41ae8ed98e93,1,boleto,1,72.76
605b496ab2cd71fe8105952dafc16227,1,credit_card,1,59.86
30a461491fa262d5d6321e3194bbb452,1,credit_card,1,63.83
8bdf9c1234f103cd24f42bbe538bcfeb,1,credit_card,6,78.42
2ede41080a5404febc04debe6b371426,1,credit_card,5,58.92
9fa2472c84bf1f97b21ebb5f6bc39b23,1,credit_card,1,215.48
d47efef4161e33638c14122a723fd9fb,1,boleto,1,134.39
6e293c815e8f107882d9a0671546697f,1,credit_card,5,248.57
57958dd5540bb9761f0e10453515650f,1,credit_card,2,88.95
fb4de3600d359f84927517e78ff9ba54,1,voucher,1,0.01
fb4de3600d359f84927517e78ff9ba54,3,voucher,1,20.0
fb4de3600d359f84927517e78ff9ba54,6,voucher,1,9.69
fb4de3600d359f84927517e78ff9ba54,2,voucher,1,0.2
fb4de3600d359f84927517e78ff9ba54,5,voucher,1,20.0
fb4de3600d359f84927517e78ff9ba54,4,voucher,1,20.0
dc608454ac1f85d42db31f7d558afff6,1,credit_card,4,389.12
363db2084f02a7975229da39cd0ca573,1,credit_card,1,58.16
b231ac7a6c9bf6113ddfd94e6fec8cd8,1,credit_card,1,123.92
0b6f494044b2d9b79bb80f785ce292b9,1,credit_card,4,98.34
d6a416d3c459a6ac5053a585757bf8a3,1,boleto,1,67.32
c15b82455a9be9d71574cfcd42598624,1,credit_card,6,106.5
fbcb9c1c272d20d294b3d5cc25ccc417,1,boleto,1,67.93
60774e7210a075fb221731434321e048,1,credit_card,2,148.69
11156cbbd16c21d0f876588915098a28,1,credit_card,3,296.1
3f8dc90a470531b954d9b654e20c58af,1,credit_card,2,98.0
045eff272f42f0ae0191149686f193e1,1,credit_card,4,84.36
86c1886c8f8d1e3418ec90bbec17e67a,1,credit_card,3,756.83
f5b28abdd8945a967d21c597bfae65b0,1,credit_card,1,25.67
e4b40fda48f1528f2b88921fa069b2ac,1,credit_card,4,135.54
e9469e5fcdd939ebabbcd92bd8e8cb39,1,credit_card,3,50.23
23a9867e2ef4c3cd636e7e275edb0252,1,credit_card,10,351.33
8b1a95230c9ecbd01c91b80ba1f99a32,1,credit_card,1,109.47
e9385a6ce895738e4ea275adb91aa955,1,credit_card,1,27.79
ffa4b16322a614306db6981043a52056,1,boleto,1,84.57
9a92634d7c186b507d82bd00823929a2,1,voucher,1,67.29
a3c0d5a734ba53e42a0ec23ff32b2e99,1,credit_card,8,178.9
e6af218ec05996c969d34aa4e2dca436,1,credit_card,10,670.2
a52c52c656d3b3ef3ec72fcdc13c714f,1,debit_card,1,69.9
5df3ca6f9f8ff2d461a774ae097f9809,1,credit_card,1,62.78
c01b52b26b2be81e5712a958631d858e,1,credit_card,1,77.12
e87da23aab323df28deb2e98d41a3fb0,1,credit_card,8,321.08
672410cce728c5bc55061e45e7a9982e,1,credit_card,1,29.63
669d4be1c2a2cab7e5ec040bf54c5d91,1,credit_card,1,16.89
669d4be1c2a2cab7e5ec040bf54c5d91,2,voucher,1,131.05
f338453ca69a4ab210fb2f6184e7f6ce,2,voucher,1,26.76
f338453ca69a4ab210fb2f6184e7f6ce,1,credit_card,1,26.43
28672222b02d08ece33792d1bf7ea147,1,credit_card,2,58.13
717903b4b996a7ae799b0c76b779fa0c,1,credit_card,2,43.29
d0e368ca78daa02e421325f3d1b8541a,1,boleto,1,67.36
ac6a5b80624dd534ee1e0ff1e7f1486f,1,credit_card,1,68.35
4e998f9a0a0748cc381ea01aa6de635b,1,credit_card,6,327.17
403b063e9e57ae6bbcfd6fae2bccfad4,1,credit_card,2,127.25
21cf2a548764530e2638e941f0dc7fed,1,credit_card,2,150.37
4f119798c24c4840ae9e70d952b75446,1,credit_card,3,1550.68
fb7394481514a3870d70bdf7f9c2382a,1,credit_card,3,87.94
c9fe3cca849fd78e942704ee0078cedf,1,credit_card,2,57.77
40e370756cfe851295bf0ca9e6811f46,1,credit_card,1,27.38
cd1eb285c53babf41b30ec658c0bf122,1,credit_card,2,197.8
b804eb2b61e98adc0352b6474f7348e8,1,credit_card,8,162.04
9c64098aed08a0e6989201c41dd75136,1,credit_card,3,175.02
e886c6890329e3b34b75f755974c4349,1,credit_card,1,52.22
2f27666cd55189220c3d790d263cf425,1,credit_card,1,17.87
85f1a7c5b82d38cc3a4e8bb7111a40d2,1,credit_card,2,137.68
10fef716a1d9fb11eb624a9625853eea,1,credit_card,2,145.52
67d76fc5a4545e99be9b1e6f9e90cfc5,1,credit_card,2,221.47
4b08bf2c9627241e09f00f6df0a4deb5,1,credit_card,5,197.81
f9ec88f49637ef75f91d3b52f89b2809,1,boleto,1,133.21
3396030721df1dfa13174f9aa28c020b,1,boleto,1,128.45
6223139448b298754a0f5750c9f1db6a,1,credit_card,3,238.08
14363bf0e98e4ac853c49e2e1b316014,1,credit_card,4,225.04
a5fd46480530fe84051edbf96b8beb9c,1,credit_card,6,169.87
eb6856a5040be42730df3dd8004a39f7,1,credit_card,8,908.67
0d318172edd07ca95c0015267fab29ad,1,boleto,1,84.13
c1387d81aa7018f9ecca06376610696d,1,credit_card,4,84.13
07d60a76803db63f0ca6708011e8cf9b,1,voucher,1,100.0
07d60a76803db63f0ca6708011e8cf9b,2,voucher,1,84.86
0bde6dfc382fc35f1a5ebf8ddf8e639d,1,credit_card,1,99.9
1e0b82a0da7f09ea9ba1b82dfaf4fa23,1,credit_card,15,876.98
d0669b64153d2b6cf4cf2b6a11281c4f,1,credit_card,3,68.75
3dfb5fab3fd989f43639af9dfd3554f4,1,credit_card,5,58.72
e05885007043bb1e8f723ff2d4f5aa4d,1,credit_card,8,128.27
a66719a9e64cf864937c6c2a598d048d,1,boleto,1,134.6
dde501be9ad20d82ea7709dbaade2aa0,1,credit_card,3,71.36
2a2169e99fd0582e2322bce30ab5207b,1,credit_card,1,34.88
e2df04c1573f061467ee1af3cc6e26bd,1,boleto,1,41.05
feebdd36c3e19b95f31008e3e62dc32e,1,credit_card,4,200.88
d2ee62caaa93703fb0562d3bd6f74dcd,1,credit_card,4,109.16
bdfa4237c19c14513acaf750e3e8b7f1,1,boleto,1,33.24
4defd3e3fe1a6db61afe4ebd7b0fda3a,1,credit_card,3,77.34
7372a6934463ad68c06feb59d74c1b12,1,boleto,1,158.78
b12c22449b10c20ca59c61ae92eb3e72,1,credit_card,10,917.2
f32c0e06190ba6756bf5532cae9f07c1,1,credit_card,4,144.82
a1c5f3004b6d0b17e7c63521c8971be1,1,credit_card,2,171.0
d9a41cf97194a66136b6c6b4f9118cef,1,boleto,1,95.34
4f7801b0527e8669f25d2f5488ea8a58,1,credit_card,8,243.52
01b02139ac5f79a5de2c56284af7bb3e,1,boleto,1,148.51
25c22896dca583d857448141d99ef3ff,1,boleto,1,82.51
81c0952b750d74fa259592bdb837e42d,1,credit_card,4,87.14
967c49716bb3079dd0f2e8cc27301f92,1,credit_card,10,323.15
4c38dc6e460b5c6de2b1acf65e646cdd,1,boleto,1,83.75
8e4090f70c05cc129247bc0edc095dbd,1,credit_card,2,108.11
c1414100e5e04a4b7a2ddb9b080ec71b,1,boleto,1,34.13
83f524dae71f9cada869247b753f2abb,1,credit_card,5,112.59
67ff89e045f61cd73790e9866d3dc6ea,1,credit_card,3,150.6
f3315317ae9053985e17b5378e2e6e51,1,credit_card,1,53.9
ed1d4b46f3903db668554c9c5b5a1d16,1,credit_card,8,236.32
684eb867dfdc67690e5160c9e1bca789,1,credit_card,4,92.5
39cdc187b130d5b19a832af5443121fa,1,credit_card,1,38.29
2bc420de7e8e4174fd5c88b692c2cdaf,1,credit_card,1,21.38
61a0ecb5082b25a8cf031a6402a1e030,1,boleto,1,64.03
47ba8ee2f9f72b56bccd68cfb89aced9,1,credit_card,1,28.87
e06b4a36b87fa33d65f03cc6b3108d1f,1,credit_card,3,353.07
d80776183a62be9d9a9eb2dd9b8e92bb,1,credit_card,3,92.06
bd5a5d136ec2b172779857caced38ddc,1,credit_card,2,41.72
6e273ddda8f080e930bfd87f011395c7,1,credit_card,2,60.34
70cca242632c1f58abe233c9ea071415,1,credit_card,1,204.48
d5af3f91478b15918f7250953622d89d,1,credit_card,4,199.0
83906d88623796246961d2a1de70175d,1,debit_card,1,28.29
67e38e175cf79b1600eab312aec838c0,1,credit_card,2,262.39
a910d527d324ae071c473e5154238031,1,credit_card,8,241.15
6e2a61e003671ce7d10f12dda7dba3e2,1,credit_card,1,64.03
8f674e19defa0b20b6d47b6267f5c847,1,credit_card,2,160.5
ee4f89a4d2cea2a4910f24c491696af1,1,boleto,1,112.32
e40632c1a86bf79342051a1ed16149c3,1,credit_card,1,27.23
23aee6ac2f5a0a3056aa62c615974c0c,1,credit_card,2,1518.55
567cc2038bd5fc2994630f15ba392df9,1,credit_card,3,228.41
2ffb45ec99d3fc4942ee973e41e630a9,1,credit_card,1,87.94
480fff17578e0142778efc96128ffab3,1,credit_card,9,96.26
9c9e615a6b717a5c6fd398ef41422f14,1,boleto,1,53.9
e17ed9c20d79f29256a4a514e8d07230,2,debit_card,1,118.43
26e1b052ba34536f5766198e15bed1c2,1,boleto,1,38.13
43ffc9065f8cc9f90df31987043188d1,1,credit_card,1,314.52
5a688ff634ac5a154a1e6f65d29d51e2,1,credit_card,2,40.23
b31c7b160649d8f3ffac2298a94a38ec,1,credit_card,1,62.7
72e2c4bbd8ad5d2eec29b795d95afbe2,1,credit_card,10,1006.77
e6baf197cf97695698df42588f7c0d05,1,boleto,1,36.88
fca0397489a3333e988ec1218efe40b6,1,credit_card,10,111.61
9585516ea4b52ce53a27458526947e5b,1,boleto,1,195.29
6fd33c34a877e5a474ed190b5738ab58,1,credit_card,1,129.78
bbd8dc7205531e8a4cdaca3a70d1c0bb,1,credit_card,1,109.5
abcc5ea8b9b32d146d24e625bd1d002e,1,credit_card,1,32.29
34d91b022de394cf98320a2109457501,1,credit_card,2,122.12
0ba1123843391ede0901811438202c24,1,credit_card,5,56.39
8ee92f80d48a27d627bf77accdda8346,1,credit_card,5,64.94
4340cfd191c9dc16061684e4575fb151,1,credit_card,8,260.23
d6b35060d6baa125cae83779381704e2,1,credit_card,2,198.13
aba3d283b846a03d398d549db17b649a,1,boleto,1,26.78
a7c661b33cd26dc2d0fb5dd1fd34982e,1,credit_card,1,108.67
638f79643fd5681c6e6c6ef1f1ab700d,1,credit_card,2,198.12
1a03b911ffc649fb8177ea3ca4f27f2c,1,boleto,1,56.81
effeb0c3ecae530d0470721524db864f,1,credit_card,1,396.66
797fd27a25a9103f01971d21853a0b11,1,boleto,1,192.69
a492f7ac2f020f3819f95562c5af5849,1,credit_card,1,33.54
4de290ecd73ccd938232cef65d1c2bcb,1,boleto,1,114.85
39dcfe88340a4cc89c897eb4b34f80dc,1,credit_card,2,142.89
785e849a702dab4672f0febcf4c1afc5,1,credit_card,6,143.42
0292fb46a5e22715459cb9a7b96e7aae,1,boleto,1,82.45
97406fbd0681b611192617f872175edb,1,credit_card,1,73.68
a7cd6af6e0519313887b3c3a120f20ca,1,credit_card,4,43.29
73f48668570ed56f695a820d9fad1642,1,credit_card,1,94.94
8507049ba787aece6fadc233efdbb0b3,1,boleto,1,66.06
62a303159c09b65c288433ea06a99600,1,credit_card,10,251.17
519e8e134cd15d39544f56d9ff932d3e,1,credit_card,1,51.22
0c13a63ac0ab32f6187a8347b7a3ce2a,1,credit_card,5,55.32
cddea1bd1a4801af96fb84aab51b00fa,1,credit_card,2,106.44
8073689e990d7df74e9c53a005260b54,1,credit_card,1,32.77
dd71d407875ef4dd2c29c8eabd2bc56e,1,credit_card,1,107.78
b460e718be1fd4349fed54e71daebf34,1,credit_card,2,76.38
4f40407d8eaef9c3cd83ce9357826a6b,1,boleto,1,70.03
3449aa90c200ac98335249ce9f0e3151,1,boleto,1,63.37
f2963764a8f4f435ab860e2e8c633d39,1,credit_card,4,123.27
aad1dcbe4c9fe2e3486e5e04c6649097,1,voucher,1,67.23
2d75fff7b2cc9e8df5ddfcf9a7a11cec,1,boleto,1,436.42
8512df9f60e6856ac5ddd43a9a19bd36,1,credit_card,8,217.92
a8ad6062c04fe8e59731cf03daf951b0,1,credit_card,4,98.51
fda462df0b5a0cf1f8316eabeb9525b5,1,credit_card,10,395.46
602a6242ac1fe2355d3e0ae1d53bf538,1,voucher,1,113.82
16311a0494e6db86617bc4486d9f1e9e,1,credit_card,1,100.62
63a1a15fd615005f87b81bdc40618a05,1,credit_card,5,224.91
e6fad28cb7f01e461467af959930ae8a,1,credit_card,2,101.51
bab0f0b79b3da1f56810300638d94112,2,voucher,1,46.72
bab0f0b79b3da1f56810300638d94112,1,credit_card,1,2.61
dbda8a43cc60a915d11e2e4839ea10a4,1,credit_card,1,108.82
3f319eb09e31aa1ea2a4079bdd655c62,1,credit_card,3,45.71
5071a087edad1389b255966ad38d6beb,1,credit_card,2,192.69
e12fe57998130b5374d8c1a89d367c04,1,credit_card,5,250.02
33a7be9f2bec8e80a6d2643e39843601,1,credit_card,1,46.39
a9880f780c93ecdc4a6c6cfbeec27925,1,credit_card,3,57.19
aa26ab274909dba40108cdcfc216f8b6,1,credit_card,1,28.73
544a728e60ca6b18d9ed5fa2c87d223d,1,credit_card,2,123.27
7b37983cda54d6e32d54073a94cf59e7,1,boleto,1,137.76
f5354051d307a0a1205617cd0f0c1211,1,boleto,1,292.38
dbd4175cab44d4d8c6d185418c00e0f1,1,credit_card,5,167.92
317f677073cd35ced91d8e59ce483b0e,1,credit_card,2,158.94
30fb0666d9729c95bc9923e57c0ff4f3,1,boleto,1,257.68
7c25f223ac9fa74c9dbfa11e8a52f1e5,1,credit_card,3,95.22
3f7ebb725c26e1202db88d0b88462fc6,1,credit_card,10,350.77
ced336e4408b7aa8e70c72bc5bd87b30,1,credit_card,1,109.48
8d4d21fb1ce7b5b4e78d264feb534aee,1,credit_card,2,182.69
14e80e4600a8d7fafeb635d6d4ef7151,1,boleto,1,64.13
55bb87b958949d33812cf0a037320db7,1,boleto,1,74.36
dd5371622a32b1a8fc1726facf274115,1,boleto,1,19.64
4a4b366c2487504cd4962ab3fe4bc8fa,1,credit_card,1,46.02
ec300e68099785d2f09e65a62be091f1,1,credit_card,1,48.22
bfb93a40493d78431b48eb034963a204,1,credit_card,1,53.9
147e9f4682b02a1b8ef314d880654b45,1,credit_card,1,47.29
147e9f4682b02a1b8ef314d880654b45,2,credit_card,1,117.51
a739fcccb40864a2f8519586218b25a4,1,credit_card,4,49.96
2d7a8c97e529d66fad6f5eef0f44d6a4,1,credit_card,5,322.8
29eaa93d33fc632871bee1c846c6c7ce,1,credit_card,4,117.35
953b30be6cd0f69c4339736550b2dc1c,1,boleto,1,48.13
c4a3a64bb10616483729097dead2a6f0,1,credit_card,1,156.8
88870e81393712b6285956d4a69f3ca4,1,boleto,1,923.17
