order_id,payment_sequential,payment_type,payment_installments,payment_value
88222a046146c4aab763e90b35ab4799,1,credit_card,1,10.39
88222a046146c4aab763e90b35ab4799,2,voucher,1,50.0
04031f8b12339dcc12fa340fe96f00a6,1,credit_card,2,70.97
91e725244b1ed72249f35430530e8bcb,1,credit_card,3,113.33
2adb88df15a33d97f2990e59b1745820,1,credit_card,1,27.48
25e8002575a945e8d4ae84ca208daa50,1,boleto,1,104.07
5008e6358df7e92655ca078e3f41b8a6,1,credit_card,3,184.08
0d80282817c88ed77c05a7e4f72dec4f,1,credit_card,2,84.28
8533051a3ddfba857f39aa28d5b7a8f1,1,boleto,1,67.93
7cb67275a494651008ed5b1f0353ddce,1,boleto,1,88.54
cad2acef57f845758b7d0da4ee76a3e1,1,credit_card,3,276.44
46ac11dfb657fb82eed780478f2936c7,1,credit_card,2,116.99
7a7ce47ebeac8469117cd0b044c03d1b,1,credit_card,2,79.95
f8868b8046c99c3b68a17b935efe47a9,1,boleto,1,199.43
7ef259be178f9f06c72a57add85b71cd,1,credit_card,3,372.67
77c514940a145ab624fa7ec202ef6dae,1,boleto,1,64.44
5308fdab519f7478ef64894128fbbee4,1,credit_card,1,36.07
5308fdab519f7478ef64894128fbbee4,2,voucher,1,112.67
752fa58357e17806a310c0739bf909fb,1,credit_card,2,142.25
906f4bc65b707953aee3d6462aa07e8d,1,credit_card,2,129.79
80271f9179f6d8df256f964fc2cc1c6a,1,credit_card,1,8.16
80271f9179f6d8df256f964fc2cc1c6a,2,voucher,1,100.0
80271f9179f6d8df256f964fc2cc1c6a,3,voucher,1,4.77
a56e517e3e85ada615daf2270c2a9c48,1,credit_card,6,166.41
93d16f5ff7e2ae4320139a6faf1a2716,1,credit_card,1,35.77
7be91eab3dac2edd89fc7f519e1649f5,1,credit_card,1,133.62
ea2c93fbb3cf79edecd5f993fe362464,1,credit_card,3,457.64
a33539f882610ee1dc18289cc3087217,1,credit_card,3,32.96
229e63c6692ae32cdc9c4ba2851efba6,1,credit_card,4,47.23
741ec8db84b412611b43fbe607c884c0,1,credit_card,4,109.5
ad133696906f6a78826daa0911b7daec,1,credit_card,8,219.4
aa99487411b30032936831e56c42da2f,1,credit_card,10,991.09
5c83723b6467f6729e47c640005cd148,1,credit_card,5,51.33
fffe41c64501cc87c801fd61db3f6244,1,credit_card,1,55.79
c5bed3a385f406c503841fed148952b9,1,boleto,1,174.64
5daa05e23e3d4dc6b95c1fa49dbfab7f,1,debit_card,1,22.38
3ec09614b4f70768683f64a1aea0a3a8,1,credit_card,2,21.84
966aa877aacb92e9ba70a4c8243945ea,1,credit_card,1,248.74
a0ce637ae9c3e3dedcf9dea3715b7331,1,credit_card,5,143.04
a88a37e74e1ba099e646450f9f0d1762,1,credit_card,6,175.03
bc444369eaecdac2463e2551eff32463,1,credit_card,6,63.33
d00e79f339bb76a1b6dbcc8cb41934e7,1,credit_card,10,113.44
68ebdf4ab83f4db8218e13350dca6bcd,1,credit_card,8,228.24
f1a0e55a47be518c4c52510abb60bf22,1,boleto,1,46.92
92af9bafd80bcd2636471ac01bc77f60,1,credit_card,8,204.11
b2a33016c177ab9b6f09ca324bb26ec6,1,credit_card,6,287.96
a29c6282a6e4ec30881051cfaa99029c,1,credit_card,8,375.22
d98078af880d3b6f9254693dade63983,1,credit_card,8,289.89
821a1e7c9755a640a28554e2d777df92,1,credit_card,4,151.96
6f756900677a981dd764c34ad85c4b4c,1,credit_card,10,141.96
186bf8bd19e28345e618ad39706928bd,1,credit_card,2,241.73
324f3c3352916cbfee179bcbae1e8ce5,1,credit_card,10,107.1
3311bcf8b85d70179b7a3addec72e5cb,1,credit_card,1,2.27
3311bcf8b85d70179b7a3addec72e5cb,2,voucher,1,259.35
b777b4bfa1fd6d0c466cf8fd0fe7f541,1,credit_card,4,47.53
5ebeafc8671fe60c04a814565386de2d,1,credit_card,1,44.29
961a93eba7486b47946616baaf442372,1,credit_card,5,263.02
12950f3d9bc12065fc5da141faab5780,1,credit_card,1,103.82
0159c6355a4e32f6ac68d838e2228150,1,credit_card,15,242.11
fdaa819b4c4dba8f7ed72e2d1102971c,1,credit_card,3,47.2
899f386e0652a9e159d00cbe97836be3,1,boleto,1,37.94
b22b324b1e1fbc78c0f7006c3eacc3a4,1,credit_card,2,76.61
1d671f4aa75c57086215073b775c7f41,1,credit_card,1,57.8
1d671f4aa75c57086215073b775c7f41,2,voucher,1,74.66
991bf1c6e96eaac9da55927eda155d99,1,credit_card,2,28.83
9de73f3e6157169ad6c32b9f313c7dcb,2,credit_card,1,135.44
9de73f3e6157169ad6c32b9f313c7dcb,1,credit_card,10,3899.0
80d96347e69c438801f589825dbf0d66,1,credit_card,4,295.4
38bec8cea5e040be0ab60e3415a27572,1,credit_card,8,681.82
ef3845484f82e3b6eed4a579e3c1063d,1,boleto,1,143.5
bb8f873e2d4e898546ba92f7febc7b34,1,boleto,1,815.65
55c2859a526d3cbf1df65ee601139c3a,1,boleto,1,35.84
e3c57d0ebff7edcd11f4f15e59ccc852,1,credit_card,1,25.31
e3c57d0ebff7edcd11f4f15e59ccc852,2,voucher,1,63.06
c08a3a0b0a729cc378e7a36ebf5e9a95,1,boleto,1,425.04
33e9e7bf59600996dd1a153ce751753d,1,credit_card,1,120.05
6bc4dfe9abc405f51a0ea37ef8804b2f,1,boleto,1,57.51
510489aaadbd8f7064bc8f433b222de9,1,credit_card,8,340.72
f6efef5d403a2c70636e3903f1ebd151,1,credit_card,1,52.26
0e87c108dff0cd2a475fc00da95a50f0,1,credit_card,4,114.06
4689b1816de42507a7d63a4617383c59,3,voucher,1,56.42
4689b1816de42507a7d63a4617383c59,7,voucher,1,56.42
4689b1816de42507a7d63a4617383c59,8,voucher,1,14.1
4689b1816de42507a7d63a4617383c59,14,voucher,1,42.31
4689b1816de42507a7d63a4617383c59,2,voucher,1,56.42
4689b1816de42507a7d63a4617383c59,10,voucher,1,42.31
4689b1816de42507a7d63a4617383c59,4,voucher,1,14.1
4689b1816de42507a7d63a4617383c59,1,credit_card,1,21.81
4689b1816de42507a7d63a4617383c59,5,voucher,1,42.31
4689b1816de42507a7d63a4617383c59,9,voucher,1,14.1
4689b1816de42507a7d63a4617383c59,13,voucher,1,14.1
4689b1816de42507a7d63a4617383c59,12,voucher,1,56.42
4689b1816de42507a7d63a4617383c59,6,voucher,1,42.31
4689b1816de42507a7d63a4617383c59,11,voucher,1,56.42
2cbcb371aee438c59b722a21d83597e0,1,credit_card,5,52.18
2cbcb371aee438c59b722a21d83597e0,2,voucher,1,7.8
1bc50e93f3ab76ab6677faad4dd5216b,1,boleto,1,47.84
d0cbe4010369ff1b911352d8d99b162b,1,credit_card,8,94.87
eb752d7dd31fae34db80457d17e72ad0,1,credit_card,1,50.26
35e6328c980b8ff743074072b2aa195e,1,credit_card,1,355.02
3f9cb2aa22528f88dafc9323f6925f09,1,credit_card,1,51.44
9b336781d5b596503cb852a8e043496b,1,boleto,1,44.49
1475f5ec3a992c94a397148561439873,1,voucher,1,63.42
4294d6c2b09c5f2438c01b11c91ff7a8,1,debit_card,1,184.77
3a49b6bd30aef5e2c1097738adee416f,1,credit_card,1,66.39
6854fffdfe70d857523100e4364518d5,1,credit_card,1,49.29
293654220ad21e2a3f268a874f6f0e69,1,credit_card,8,437.84
22473977c12e562a85b3713c75e36120,1,boleto,1,171.98
239f380355f65dcb68551f07d16fc4a8,1,credit_card,10,251.63
fc66798245e4d173bcc7eb36eb72a278,1,credit_card,2,179.22
905a97a2114f9c1e549b9f76fb5a8429,1,credit_card,10,908.43
fd7d4eb658279656ec6fa1ff66620925,1,boleto,1,20.29
c2a9913d397112443fdd3676baea3e98,1,credit_card,1,21.04
9f9163244dc37358223b3534a4013807,1,credit_card,5,91.23
00bdcdda88e6b02977fc6ce3d412c600,1,credit_card,1,137.83
611aef870c45d1ba9c852bab44e25f36,1,credit_card,3,98.56
9dbceabb8ca1d10023c837a1b30f852d,1,credit_card,6,68.43
f84ce87db546331194264e91b87fe84d,1,credit_card,6,118.7
d1846363415db8171f834ad2c5ad25d3,1,credit_card,1,48.21
41b3c9e5e85309a0ddf6fdf03c906b26,1,voucher,1,118.35
c785675f92b03bbf76fbbcbf2acfe7da,1,credit_card,3,327.01
b54fa43051fefab27d1f06b71938062c,1,credit_card,10,211.25
d15a4add9a1af2006ad10d70d9a4b634,1,boleto,1,106.47
ca7f087476abd2a0a52b29410dab0939,1,debit_card,1,199.26
43cf2ad64d9ba181030a47b6a7cad49f,1,credit_card,10,174.13
2fac55edfd9754d1a0e7ecc67d48d08d,3,voucher,1,80.47
2fac55edfd9754d1a0e7ecc67d48d08d,4,voucher,1,15.57
2fac55edfd9754d1a0e7ecc67d48d08d,1,voucher,1,10.46
2fac55edfd9754d1a0e7ecc67d48d08d,2,voucher,1,11.6
54f060705abd4a776a48a28f9858ca6e,1,credit_card,1,74.12
031a7dab65c3430d325ad35ab8a95277,1,credit_card,6,128.72
3f35998ab9e335d4bbce362585565265,1,credit_card,1,45.46
3f35998ab9e335d4bbce362585565265,2,voucher,1,99.89
fd8406e55cd74ad84a30ccca898589b3,1,credit_card,1,68.88
0eeaf3619d35e90b2430da57d351dd01,1,credit_card,4,147.78
5132d60eed6685d7cb062a0cd4655caf,1,credit_card,5,528.22
8716d097800b4155b24097b15ff45fe3,1,credit_card,2,126.21
5f6d7bc44eb2d1588b7cb6ac202d63a0,1,credit_card,2,113.76
bd1fa6cec6b4313ecd85584380d1804e,1,credit_card,5,128.66
b579612f258cd7fd3094cef8207e6f07,2,voucher,1,50.0
b579612f258cd7fd3094cef8207e6f07,1,credit_card,1,6.6
43f32fa8b0b6eaf74033bdb392a481a7,1,boleto,1,186.47
81432ca9258f8686f124fb774cefa7c3,1,credit_card,3,188.22
3b714b1a7fdd3fa6787c2e5ecce9977a,1,credit_card,6,68.25
2e76a5ef63f6a5a14ad1de12b201dbd2,1,debit_card,1,79.61
efe5d91d523dcb8acc12b56d74523979,1,credit_card,2,87.62
2ae87534d2afc8b5a768988977c8d582,1,credit_card,3,218.49
df08d513a0f8e2fd9822effae92d84ca,1,credit_card,3,225.12
c6b9d9f3b3e711c1cceadb55a9e02db9,1,credit_card,6,134.36
d8f309041b7d515605c0d4fd15b12db6,1,credit_card,1,25.89
5529ec8272cda325d9f9300e9bb09d5d,1,credit_card,4,223.32
e02da1929daa15fa492dc605bdad4896,1,debit_card,1,105.81
bbed43d93838be47e3a0b194063660e2,1,credit_card,8,83.06
0281b24682fddf0c7efcaa299b066827,1,credit_card,1,91.99
7a281ea07cea9f99a15e8f67d6e982bd,1,credit_card,8,236.36
62076e9aa47cedb799ddc84812264c9e,1,credit_card,8,87.44
862a507705acaf4976559515b7b78908,1,credit_card,1,38.93
c4ee04fd6b5632ac5b0b3c6834a9f3cd,1,credit_card,1,35.42
43df7d0ebdaa1d4df7b8f25e2fc50fd8,1,credit_card,5,228.59
18956b40b774d6384c8539cd61784bd7,1,boleto,1,91.23
0bd94afa88fb4a4ad9657569c9cc9ed2,1,credit_card,1,38.24
36fab5ed597c9dca017dfa0711e84687,1,credit_card,3,80.92
f626e77f9c9ecc457412d1dbb20dd314,1,credit_card,3,118.67
471a20066d4855e0de2359824437be13,1,boleto,1,97.65
ba75b8044f56f7a37a05faab18d7ed45,1,credit_card,6,1322.69
bd7f8a8a67a2c07406735945fc28b4c7,1,credit_card,3,32.43
346c7fbe1745d3fc2a5012e93d121652,1,boleto,1,169.32
dc03cc1a4d22f8b8685cf1ddada1b85e,1,credit_card,4,47.29
b5354d8d292a97bc23838762d5c4bcc6,1,credit_card,2,160.89
7725825d039fc1f0ceb7635e3f7d9206,1,credit_card,1,66.41
df9a9799d18fea4a40cc802a44f7c400,1,credit_card,1,31.75
ff3d6fd1b0c2dff1989ae3e6841498bf,1,boleto,1,140.03
06bb67936cfa5ac3f449e4f6733de4b1,3,voucher,1,20.0
06bb67936cfa5ac3f449e4f6733de4b1,2,voucher,1,20.0
06bb67936cfa5ac3f449e4f6733de4b1,5,voucher,1,10.12
06bb67936cfa5ac3f449e4f6733de4b1,1,voucher,1,20.0
06bb67936cfa5ac3f449e4f6733de4b1,4,voucher,1,20.0
85f7f388139247ec5874f8f9661b4a06,1,credit_card,6,116.82
9edf857fb745380a09bf319e39843439,1,credit_card,1,80.15
3549d4f44bac42a299415349e0fcad15,1,credit_card,5,206.08
35d5fa2dff695764ea7c3785b6679c6e,1,boleto,1,150.83
38c27dfc491d9aabf7733ae9a163f8af,1,credit_card,3,85.81
0dc7533a0c0ca1829f5a42eabed32f0a,1,credit_card,10,2325.22
3efdbf51c992266c11eb3938e67e77da,2,voucher,1,80.0
3efdbf51c992266c11eb3938e67e77da,1,credit_card,1,5.97
f9d852b1cf2bd8c89bc635849359cb4e,1,credit_card,4,418.68
be315a78a8989c669993c22b50f3920c,1,credit_card,8,176.2
d905ea9eb4e5000a35cbee306bce1935,1,credit_card,6,649.86
9a602e9f9b1dff857011b7aa548030f1,1,credit_card,6,142.54
1c2f555edfc445e72867c301b68ac512,1,boleto,1,148.0
d73ddd98199cde252b1c0ee783374da9,1,credit_card,2,60.19
80d2f4b0e0fb1b8385d270a2d585a1e4,1,credit_card,4,298.6
2a7cb435d5ffc8aaeae3c4f08a181dce,1,credit_card,1,50.13
eb854e76ca9b5d2e3bbba2a72622fd27,1,credit_card,5,187.16
6da0685c82e8535a05cf6b4e4eabc52e,1,credit_card,2,312.95
4baf4e226efff68fe5996f63da09745f,1,boleto,1,58.48
c4451307baafd35a8fbd349339881a10,1,credit_card,3,78.81
4f5310c68c4e9a2c3d5bd708df07d212,1,credit_card,2,68.05
a5bc722e653d42e3c7e1404d4779f19d,1,credit_card,9,951.61
f15aaf3f7b6fbea7b5a454a4f9a38170,1,credit_card,2,155.95
6a9dd97887fbcc5e5bb1e10c9b019acb,1,credit_card,1,32.23
c7c8b7eca811b5f2d08999ad1c3e4f9d,1,credit_card,2,147.78
2d7242fbb71116bf37dbca71205bc157,1,credit_card,5,57.69
ffcb98e21b0bf085baf42b16a67732ef,1,credit_card,2,99.31
28fc46ceb57ddc6e17500a9482d694b9,1,boleto,1,113.26
e480a56eae420b7fbb29dbca2a7a21c0,1,credit_card,7,98.78
092a7de4b983f4ee3e77af64e2f8c9e8,1,credit_card,1,0.59
092a7de4b983f4ee3e77af64e2f8c9e8,2,voucher,1,29.64
6b790716c732ae58171749841011d3bf,1,credit_card,2,237.55
968ba56969b76f24ea8b93d8a5bb768a,1,credit_card,8,423.21
b553c2eaaf7ce5f82361ae904f3dbb4d,1,boleto,1,155.85
43331248a781e8394ddf4779ca2e664f,1,credit_card,8,102.96
4d830da4d207262a3965ac4429084d52,1,credit_card,6,72.85
d8eaec04332d52c4a8376881e5af91c8,1,boleto,1,177.31
b56b0dbbd08c4f1536eb93cf4814dcae,1,credit_card,4,83.69
323b3a9ecc47294402658286cce4f37f,1,credit_card,2,32.23
ab386ef8f4f634743e03a8763d3c6510,1,credit_card,8,283.97
b9bb7dc5b3014d158c4d61d500c97a18,1,credit_card,1,43.45
28d2a5cfa6ad3fed5f73c66dca690d22,1,credit_card,10,181.69
282773acd16280567c37f4f31012147f,1,boleto,1,46.13
86f408a9212aebbcddb41c1e8c65ebe0,1,credit_card,3,35.45
f83c8acd504b93200d7313d293a35f31,1,credit_card,10,107.41
9d9551f39ab1dfc1287b84fe2da6f55f,1,credit_card,1,176.34
e4f554199fc4df9e7b805b6a452de525,1,credit_card,1,17.38
a40c4b7cef76fa945aaa465b7d13c1ae,1,credit_card,1,79.14
3f5ee98124031535645a99b8c198833f,1,credit_card,2,148.9
64234b0749a3c2853676c704243ac626,1,credit_card,1,46.29
275116adf4704cb53a1108b906bd2434,1,voucher,1,105.63
c9a7187610e0bf2fb8231f0e278795f3,1,credit_card,4,96.65
0b9b1c5bbb14862e0e96660280048b04,1,credit_card,1,16.38
9040dcd14cc032f8abce25f90b9739d8,1,credit_card,2,47.91
4550006a45ae092d4214e3dc09b89194,1,credit_card,8,213.44
e5daa600c317dd1854619b456f89fc1b,1,boleto,1,121.93
b6bcb5bd5e05b11cfde23235152ebc56,1,debit_card,1,367.45
ec5a5d1ef3b5144148279ec0141de946,1,credit_card,3,43.78
ea0640a9f021b9f129b25d54e4c649f2,1,credit_card,7,72.1
847ce38c5fcd5423e7409a0f9314a19a,1,credit_card,1,41.22
cb71dc72237d3c654e1ac60c2ea343e2,1,credit_card,4,42.83
108041cfc40e06d2d7a97c426bc6b90f,1,credit_card,5,126.74
5874c5a855871e35bc123b521d3d041a,1,credit_card,1,200.0
5874c5a855871e35bc123b521d3d041a,2,credit_card,1,40.6
fb025feb5409d5d084e05d995c0e0e7c,1,credit_card,1,76.74
0933fe2645eef2cb8ca4aeadb9d3834b,1,credit_card,1,75.1
7174ecbb9386dc1387ffb830640d7411,1,credit_card,1,42.86
b76914fad8489589b7eca037a01c7dc6,1,credit_card,1,88.48
e1e39308201436c191f69c423662c648,1,credit_card,7,224.1
997428ea645e3cced2ab880385654112,1,credit_card,1,47.29
9dff7bf880b1277a4bfd5181d5a09ca8,1,debit_card,1,31.69
87498922d23ddd027a9015ab6fafa886,1,credit_card,4,162.76
0ddd8dbe3b0d08b247e46ff98c1b5f45,1,boleto,1,33.19
88ee50871d29b82810c4a8bac33aa004,1,credit_card,4,137.41
6e86dd87eb30b6b70932e528415ff5c3,1,boleto,1,101.86
f25f0fc51351ac9fc1dac7f8fbe59470,1,credit_card,2,42.51
e9e17d3f50c94ed095960540ab67270f,1,credit_card,1,77.79
6f4f0d429c1e1ad2cf84924fe07ffd71,1,credit_card,7,75.68
03ecec245220b63fd7f68c1737ba99ba,2,voucher,1,56.39
03ecec245220b63fd7f68c1737ba99ba,1,credit_card,2,319.34
f8ce44a2b968fb3a529759c244a1ac4a,1,credit_card,5,50.13
bb31ece4e45d4374e78389359b01f690,1,credit_card,2,126.9
4e204da6cc8b59dcfdc532fb5a9281f0,1,credit_card,4,109.22
110bb98db579131adc6f4d8bbd97c673,1,credit_card,1,39.28
14f1fe61fec0f60c84af122793ddf0f9,1,credit_card,8,254.25
fbd0115d6ad4a47c2b80a49014956a0e,1,boleto,1,77.99
07f56da421233e467768e579872a0a9b,1,credit_card,1,39.28
f90aa72a8cc03aa3c3f50789ee872c13,1,boleto,1,112.84
2330997bb48bfc161534281ecbda1739,1,credit_card,6,68.35
2b6347490306d1c429b6b911ea03f6b8,1,credit_card,1,103.27
c3f2643fac2837e3768d0ce83771e322,1,credit_card,4,48.21
2f64f730b534c45e97b887c36a0ea0fd,1,boleto,1,298.99
7c7ebd74dd17f0b9acf62f5beed03aa1,1,credit_card,1,37.69
ca5b8e79b5bbdba8ba16a07bc8d2ca61,1,credit_card,2,133.71
5bc488a3de801a774218a89c00b5db30,1,boleto,1,86.58
2f8a0fdae3cce1713cab2298e46c534b,1,credit_card,3,88.49
3171f1efdad00e249ba4ba19af1726eb,1,credit_card,7,149.31
882af1e2ad3e4b132d4b23c429843dc8,1,credit_card,5,1035.79
b948b354fbf88e12e43fc0877623eef9,1,debit_card,1,244.22
2ddda59cefbe161601082d0beee3cf01,1,credit_card,2,43.22
89a6888756b6a8bf9cf5c81f13deccdd,1,credit_card,1,136.04
9a0e3af5d24c8ff2a65b4fe715ca4618,1,credit_card,4,43.56
7fe55ddc45e39704cbd15147aba7b23f,1,credit_card,2,27.99
7fe55ddc45e39704cbd15147aba7b23f,2,voucher,1,68.33
5dc1a8731fb465da89c147b358e409b8,1,credit_card,3,135.34
e85ade63f3d697aa6c45970baeff0d96,1,credit_card,1,32.23
86e15c44520932e049ca96660a60b776,3,voucher,1,20.0
86e15c44520932e049ca96660a60b776,2,voucher,1,20.0
86e15c44520932e049ca96660a60b776,1,credit_card,1,33.27
b3ac86bf741341789a0603dc5f8b0ecd,1,credit_card,15,404.72
3988b16758968e3d0683b0917f9e76bf,1,credit_card,3,37.28
7ac7aa6251f124754c968e2a83346b96,1,boleto,1,114.48
c3708e02f3ae7cf8e715ce16e826e952,1,credit_card,1,80.69
4e233b40b72c7a074309dc423a0320e6,1,boleto,1,113.76
f90bee02f28c0067f1eaacdf188007b4,1,credit_card,3,201.45
4a7bd485a7782360556161a38c725e5b,1,boleto,1,50.13
4cb686f61b0dc1fccb62139434f14b44,1,credit_card,7,202.98
2e7e996efcdd5363fe2dc812bf804e58,1,credit_card,2,52.85
afa891fe2077e4e3301629891009a47d,1,credit_card,5,50.03
61e5e014747f2bf650ff99a3d8578caa,1,credit_card,1,20.93
61e5e014747f2bf650ff99a3d8578caa,2,voucher,1,82.33
5f6499a6a16dcde4cd6fc183a2b26046,1,voucher,1,58.37
c282af09e5db227f93b1f3175aba57e6,1,boleto,1,87.52
e8ab4523e5661e8945b938ccc4d89553,1,credit_card,1,88.76
709b96657091eec897b90173afb0b84d,3,voucher,1,29.89
709b96657091eec897b90173afb0b84d,2,voucher,1,30.0
709b96657091eec897b90173afb0b84d,1,voucher,1,30.0
ee24d42e740ce630fbea0d9870d78736,1,credit_card,3,151.97
3c01ff78a2f337f911274be0d0338656,1,credit_card,6,208.12
20c452fc8f22663c6a11508ec8ca0726,1,credit_card,4,204.24
25674393f73d73aed8ab7758052b7ecd,1,credit_card,1,64.49
f9ac6a2ab423a15620d4ae10b33ce854,1,credit_card,8,148.2
294fd0f1d32fff9fcd8195f1d778d192,1,boleto,1,148.17
f99e3215de6016797bab522d7a8fb5dd,1,credit_card,2,97.23
a9950bcd6b7e01fcf110c44611fbdf2e,1,credit_card,5,188.01
acefa886e54be2156f0d139a106d063e,1,credit_card,2,69.54
e040525fe5bd72959057d9d5dcec81f6,1,boleto,1,32.13
6cf90e1166647c0225253a897567ceb2,1,credit_card,1,647.77
2e346f2848b0263dc1775fa2b5af2719,1,credit_card,1,48.3
3f3f8127c7e0537f9f74550f3504f93d,1,boleto,1,51.22
42c9e271e2d5ac7698d3061451576d42,1,debit_card,1,44.37
fa9b87fd80f047ab5016c45aa05fd748,1,credit_card,3,73.49
2af637f73b0d20f5ccc52704b0ae766b,1,credit_card,2,57.7
54f17a6fb99f59adc37b22166a7f1871,1,boleto,1,205.52
627e47b61d377f25bcbf4528f2f4c78a,1,credit_card,3,271.38
ba353ad7c7f218cd458bde871ae720c5,1,credit_card,6,336.1
c41c7711e8d92901517c702f0836ea59,1,credit_card,5,496.44
14f81abb54984ba116bc1994d6a34b9d,1,credit_card,3,31.13
4d018030375b4b3ff3510d0c869c7b9e,1,credit_card,1,86.85
8d877170b83d13fb1a69834a815d0974,1,credit_card,1,28.03
cc101c96c9b05fb5b3ed39f35a15995f,1,boleto,1,33.13
3b61275de41f60d8e48bef3f42ac8bed,1,credit_card,2,71.14
d99c72513d6238909b57399c840fa8ef,1,boleto,1,97.75
e309a85cd901c566767a2aa98090085c,1,boleto,1,153.78
fdff9c6a7acb0e02d1cea8d18811e251,2,voucher,1,230.77
fdff9c6a7acb0e02d1cea8d18811e251,1,credit_card,1,28.13
34cb1fc28cf67c101ee4d59b0c18da33,1,credit_card,1,872.52
90a2a9d4bf425c5a385fa319833fe1bf,1,credit_card,1,18.29
74cafcc8c06b63eaa21ee53cf1678459,1,debit_card,1,114.06
b72bd7bf1e84a4cde235a7ffcc7542ca,1,credit_card,8,505.27
30a2a8e6ef2552f025074bb8b55dbd88,1,boleto,1,128.57
ddc18af6ae773bf05e10a4f26aaf0b33,1,credit_card,1,108.04
94be6b672a642c5c33415e7ccc13c00c,1,credit_card,10,139.82
8361deaa04792e29663dbeace2dad89d,1,debit_card,1,196.14
